depth : 1104
node  : 1924
time  : 75ms

0,0,1,2,2,0,
3,0,1,4,4,4,
3,13,13,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

0,0,1,0,2,2,
3,0,1,4,4,4,
3,13,13,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,1,0,2,2,
3,0,1,4,4,4,
0,13,13,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,1,2,2,0,
3,0,1,4,4,4,
0,13,13,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,1,2,2,0,
3,0,1,4,4,4,
13,13,0,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,1,0,2,2,
3,0,1,4,4,4,
13,13,0,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,0,0,2,2,
3,0,1,4,4,4,
13,13,1,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,0,2,2,0,
3,0,1,4,4,4,
13,13,1,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,0,2,2,0,0,
3,0,1,4,4,4,
13,13,1,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,2,2,0,0,0,
3,0,1,4,4,4,
13,13,1,5,6,7,
8,9,9,5,6,7,
8,10,11,11,11,7,
0,10,12,12,12,0,

3,2,2,0,0,0,
3,0,1,4,4,4,
13,13,1,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,2,2,0,0,
3,0,1,4,4,4,
13,13,1,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,0,2,2,0,
3,0,1,4,4,4,
13,13,1,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,0,0,2,2,
3,0,1,4,4,4,
13,13,1,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,1,0,2,2,
3,0,1,4,4,4,
13,13,0,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,1,2,2,0,
3,0,1,4,4,4,
13,13,0,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,1,2,2,0,
3,0,1,4,4,4,
0,13,13,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

3,0,1,0,2,2,
3,0,1,4,4,4,
0,13,13,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

0,0,1,0,2,2,
3,0,1,4,4,4,
3,13,13,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

0,0,1,2,2,0,
3,0,1,4,4,4,
3,13,13,5,6,7,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

0,0,1,2,2,0,
0,0,1,4,4,4,
3,13,13,5,6,7,
3,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

0,0,1,0,2,2,
0,0,1,4,4,4,
3,13,13,5,6,7,
3,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,0,

0,0,1,0,2,2,
0,0,1,4,4,4,
3,13,13,5,6,0,
3,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

0,0,1,2,2,0,
0,0,1,4,4,4,
3,13,13,5,6,0,
3,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

0,0,1,2,2,0,
3,0,1,4,4,4,
3,13,13,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

0,0,1,0,2,2,
3,0,1,4,4,4,
3,13,13,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,1,0,2,2,
3,0,1,4,4,4,
0,13,13,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,1,2,2,0,
3,0,1,4,4,4,
0,13,13,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,1,2,2,0,
3,0,1,4,4,4,
13,13,0,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,1,0,2,2,
3,0,1,4,4,4,
13,13,0,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,0,2,2,
3,0,1,4,4,4,
13,13,1,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,2,2,0,
3,0,1,4,4,4,
13,13,1,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,2,2,0,0,
3,0,1,4,4,4,
13,13,1,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,2,2,0,0,0,
3,0,1,4,4,4,
13,13,1,5,6,0,
0,9,9,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,2,2,0,0,0,
3,0,1,4,4,4,
13,13,1,5,6,0,
9,9,0,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,2,2,0,0,
3,0,1,4,4,4,
13,13,1,5,6,0,
9,9,0,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,2,2,0,
3,0,1,4,4,4,
13,13,1,5,6,0,
9,9,0,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,0,2,2,
3,0,1,4,4,4,
13,13,1,5,6,0,
9,9,0,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,1,0,2,2,
3,0,1,4,4,4,
13,13,0,5,6,0,
9,9,0,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,1,2,2,0,
3,0,1,4,4,4,
13,13,0,5,6,0,
9,9,0,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,2,2,0,
3,0,0,4,4,4,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,2,2,0,0,
3,0,0,4,4,4,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,2,2,0,0,0,
3,0,0,4,4,4,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,0,2,2,
3,0,0,4,4,4,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,0,2,2,
3,0,4,4,4,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,2,2,0,
3,0,4,4,4,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,2,2,0,0,
3,0,4,4,4,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,2,2,0,0,0,
3,0,4,4,4,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,2,2,0,0,0,
3,4,4,4,0,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,2,2,0,0,
3,4,4,4,0,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,2,2,0,
3,4,4,4,0,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,0,2,2,
3,4,4,4,0,0,
13,13,1,5,6,0,
9,9,1,5,6,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,0,2,2,
3,4,4,4,6,0,
13,13,1,5,6,0,
9,9,1,5,0,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,0,2,2,0,
3,4,4,4,6,0,
13,13,1,5,6,0,
9,9,1,5,0,7,
8,10,11,11,11,7,
8,10,12,12,12,7,

3,0,2,2,0,0,
3,4,4,4,6,0,
13,13,1,5,6,0,
