count : 23
node  : 184
time  : 51ms

1,0,0,2,0,0,
1,0,0,2,3,3,
1,9,9,4,0,0,
0,0,5,4,6,6,
0,0,5,7,7,8,
0,0,5,0,0,8,

0,0,0,2,0,0,
0,0,0,2,3,3,
0,9,9,4,0,0,
1,0,5,4,6,6,
1,0,5,7,7,8,
1,0,5,0,0,8,

0,0,0,2,0,0,
0,0,0,2,3,3,
9,9,0,4,0,0,
1,0,5,4,6,6,
1,0,5,7,7,8,
1,0,5,0,0,8,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,4,0,0,
1,0,0,4,6,6,
1,0,0,7,7,8,
1,0,0,0,0,8,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,4,0,0,
1,0,0,4,6,6,
1,7,7,0,0,8,
1,0,0,0,0,8,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,0,0,0,
1,0,0,0,6,6,
1,7,7,4,0,8,
1,0,0,4,0,8,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,0,0,0,
1,6,6,0,0,0,
1,7,7,4,0,8,
1,0,0,4,0,8,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,0,0,8,
1,6,6,0,0,8,
1,7,7,4,0,0,
1,0,0,4,0,0,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,4,0,8,
1,6,6,4,0,8,
1,7,7,0,0,0,
1,0,0,0,0,0,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,4,0,8,
1,6,6,4,0,8,
1,0,0,0,7,7,
1,0,0,0,0,0,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,0,0,8,
1,6,6,0,0,8,
1,0,0,4,7,7,
1,0,0,4,0,0,

0,0,5,2,0,0,
0,0,5,2,3,3,
9,9,5,0,0,8,
1,0,0,6,6,8,
1,0,0,4,7,7,
1,0,0,4,0,0,

0,0,0,2,0,0,
0,0,0,2,3,3,
9,9,0,0,0,8,
1,0,5,6,6,8,
1,0,5,4,7,7,
1,0,5,4,0,0,

0,0,0,2,0,0,
0,0,0,2,3,3,
0,0,0,9,9,8,
1,0,5,6,6,8,
1,0,5,4,7,7,
1,0,5,4,0,0,

0,0,5,2,0,0,
0,0,5,2,3,3,
0,0,5,9,9,8,
1,0,0,6,6,8,
1,0,0,4,7,7,
1,0,0,4,0,0,

1,0,5,2,0,0,
1,0,5,2,3,3,
1,0,5,9,9,8,
0,0,0,6,6,8,
0,0,0,4,7,7,
0,0,0,4,0,0,

1,0,5,2,0,0,
1,0,5,2,3,3,
1,0,5,9,9,8,
6,6,0,0,0,8,
0,0,0,4,7,7,
0,0,0,4,0,0,

1,0,0,2,0,0,
1,0,0,2,3,3,
1,0,0,9,9,8,
6,6,5,0,0,8,
0,0,5,4,7,7,
0,0,5,4,0,0,

1,0,0,2,0,0,
1,0,0,2,3,3,
1,9,9,0,0,8,
6,6,5,0,0,8,
0,0,5,4,7,7,
0,0,5,4,0,0,

1,0,0,0,0,0,
1,0,0,0,3,3,
1,9,9,2,0,8,
6,6,5,2,0,8,
0,0,5,4,7,7,
0,0,5,4,0,0,

1,0,0,0,0,0,
1,3,3,0,0,0,
1,9,9,2,0,8,
6,6,5,2,0,8,
0,0,5,4,7,7,
0,0,5,4,0,0,

1,0,0,2,0,0,
1,3,3,2,0,0,
1,9,9,0,0,8,
6,6,5,0,0,8,
0,0,5,4,7,7,
0,0,5,4,0,0,

1,0,0,2,0,8,
1,3,3,2,0,8,
1,9,9,0,0,0,
6,6,5,0,0,0,
0,0,5,4,7,7,
0,0,5,4,0,0,

1,0,0,2,0,8,
1,3,3,2,0,8,
1,0,0,0,9,9,
6,6,5,0,0,0,
0,0,5,4,7,7,
0,0,5,4,0,0,

