depth : 419
node  : 438
time  : 6ms

0,1,2,2,2,3,
0,1,4,0,0,3,
11,11,4,0,0,0,
5,0,4,6,6,6,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,2,2,2,0,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,0,4,6,6,6,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,0,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,0,4,6,6,6,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,0,0,6,6,6,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,0,6,6,6,0,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,0,0,3,
5,0,6,6,6,3,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,0,0,3,
5,6,6,6,0,3,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,6,6,6,0,0,
5,7,7,8,0,9,
10,10,0,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,6,6,6,0,9,
5,7,7,8,0,9,
10,10,0,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,0,6,6,6,9,
5,7,7,8,0,9,
10,10,0,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,0,6,6,6,9,
5,7,7,8,0,9,
0,10,10,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
5,6,6,6,0,9,
5,7,7,8,0,9,
0,10,10,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
0,6,6,6,0,9,
5,7,7,8,0,9,
5,10,10,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
6,6,6,0,0,9,
5,7,7,8,0,9,
5,10,10,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
0,0,6,6,6,9,
5,7,7,8,0,9,
5,10,10,8,0,0,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
0,0,6,6,6,0,
5,7,7,8,0,9,
5,10,10,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,0,0,3,
0,0,6,6,6,3,
5,7,7,8,0,9,
5,10,10,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,0,0,3,
0,6,6,6,0,3,
5,7,7,8,0,9,
5,10,10,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
0,6,6,6,0,0,
5,7,7,8,0,9,
5,10,10,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
6,6,6,0,0,0,
5,7,7,8,0,9,
5,10,10,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,0,0,3,
6,6,6,0,0,3,
5,7,7,8,0,9,
5,10,10,8,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,0,0,3,
6,6,6,8,0,3,
5,7,7,8,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,0,0,3,
6,6,6,8,0,0,
5,7,7,8,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,8,0,3,
6,6,6,8,0,0,
5,7,7,0,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,8,0,3,
11,11,4,8,0,3,
6,6,6,0,0,0,
5,7,7,0,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,8,0,0,
11,11,4,8,0,3,
6,6,6,0,0,3,
5,7,7,0,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,8,0,3,
6,6,6,8,0,3,
5,7,7,0,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,0,0,0,
11,11,4,8,0,3,
6,6,6,8,0,3,
5,0,7,7,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,8,0,0,
11,11,4,8,0,3,
6,6,6,0,0,3,
5,0,7,7,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,8,0,3,
11,11,4,8,0,3,
6,6,6,0,0,0,
5,0,7,7,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,8,0,3,
6,6,6,8,0,0,
5,0,7,7,0,9,
5,10,10,0,0,9,

0,1,4,2,2,2,
0,1,4,0,0,3,
11,11,4,8,0,3,
